turbine,time,speed_k1,direction_k1,u_k1,v_k1,speed_k2,direction_k2,u_k2,v_k2,speed_k3,direction_k3,u_k3,v_k3,speed_k4,direction_k4,u_k4,v_k4
KWF4,2018-01-01 00:00:00,12.7225,256.8517,12.3890,2.8940,12.6444,256.1017,12.2742,3.0372,12.6058,257.1798,12.2915,2.7971,12.4945,256.6720,12.1579,2.8803
KWF4,2018-01-01 03:00:00,11.1317,250.0863,10.4661,3.7915,11.2532,248.8128,10.4926,4.0671,10.7772,250.6800,10.1703,3.5656,10.9075,250.6956,10.2943,3.6059
KWF4,2018-01-01 06:00:00,11.3976,219.6564,7.2738,8.7749,11.6945,219.8205,7.4890,8.9820,10.8810,218.0080,6.7002,8.5734,11.6320,220.2814,7.5206,8.8738
KWF4,2018-01-01 09:00:00,10.3053,203.8370,4.1647,9.4262,10.7496,204.1808,4.4032,9.8064,9.7706,202.1339,3.6813,9.0506,10.1095,203.5948,4.0465,9.2643
KWF4,2018-01-01 12:00:00,7.6593,216.3283,4.5374,6.1706,8.3307,218.0393,5.1334,6.5611,6.7784,213.0393,3.6957,5.6823,7.6124,216.0158,4.4762,6.1573
KWF4,2018-01-01 15:00:00,10.6474,268.4297,10.6434,0.2918,10.5273,266.2891,10.5052,0.6813,10.5956,270.3907,10.5954,-0.0722,10.6298,268.2500,10.6249,0.3246
KWF4,2018-01-01 18:00:00,13.9885,256.9850,13.6291,3.1503,14.2346,256.2037,13.8239,3.3945,13.6516,257.7115,13.3388,2.9055,13.9221,257.0319,13.5670,3.1242
KWF4,2018-01-01 21:00:00,15.0304,286.8290,14.3867,-4.3515,14.9210,286.6649,14.2943,-4.2790,14.9191,286.2509,14.3230,-4.1750,14.6017,287.2118,13.9478,-4.3207
KWF4,2018-01-02 00:00:00,11.9684,277.2500,11.8727,-1.5104,12.0817,278.1797,11.9588,-1.7190,11.7389,276.0703,11.6731,-1.2414,11.6998,275.1328,11.6529,-1.0467
KWF4,2018-01-02 03:00:00,11.2452,272.3048,11.2361,-0.4522,10.9991,272.5001,10.9886,-0.4798,11.3799,272.3204,11.3706,-0.4608,11.2373,269.4532,11.2368,0.1072
KWF4,2018-01-02 06:00:00,11.5812,244.2736,10.4332,5.0271,12.1319,243.9611,10.9005,5.3257,10.8077,244.6486,9.7669,4.6275,11.4845,242.0236,10.1424,5.3875
KWF4,2018-01-02 09:00:00,8.6525,210.8206,4.4331,7.4306,8.8742,209.8362,4.4151,7.6980,8.1770,211.6487,4.2905,6.9609,8.5783,206.0081,3.7616,7.7096
KWF4,2018-01-02 12:00:00,10.3368,174.8677,-0.9247,10.2954,10.5990,174.0474,-1.0992,10.5419,9.7113,175.0708,-0.8344,9.6754,10.5912,174.6880,-0.9805,10.5457
KWF4,2018-01-02 15:00:00,12.1657,234.2579,9.8744,7.1065,12.6286,232.9533,10.0795,7.6083,11.6823,234.9689,9.5660,6.7059,12.1423,237.5939,10.2514,6.5073
KWF4,2018-01-02 18:00:00,11.9153,224.3361,8.3272,8.5225,12.2239,223.7814,8.4578,8.8255,11.4695,224.7032,8.0681,8.1521,11.8782,224.3829,8.3082,8.4891
KWF4,2018-01-02 21:00:00,12.5396,211.9922,6.6435,10.6351,13.1402,212.0235,6.9678,11.1406,11.7242,211.9532,6.2047,9.9477,12.5425,212.3516,6.7117,10.5957
KWF4,2018-01-03 00:00:00,16.3959,257.3438,15.9975,3.5924,16.1469,258.1407,15.8022,3.3183,16.6117,257.2422,16.2016,3.6684,16.0956,257.7188,15.7273,3.4237
KWF4,2018-01-03 03:00:00,15.9548,260.5471,15.7381,2.6204,16.1120,259.4846,15.8414,2.9404,15.6188,261.7815,15.4584,2.2327,16.1711,261.3205,15.9859,2.4403
KWF4,2018-01-03 06:00:00,19.8409,258.3533,19.4324,4.0054,20.2882,258.8611,19.9060,3.9194,19.2599,257.9315,18.8342,4.0269,19.5983,258.4783,19.2034,3.9145
KWF4,2018-01-03 09:00:00,17.0860,270.8447,17.0842,-0.2519,17.2061,270.2822,17.2059,-0.0848,16.6783,270.9619,16.6760,-0.2800,16.2667,270.5635,16.2659,-0.1600
KWF4,2018-01-03 12:00:00,14.2903,267.3526,14.2750,0.6601,14.4417,268.4385,14.4363,0.3935,14.2463,266.2745,14.2162,0.9257,14.3176,267.4229,14.3031,0.6438
KWF4,2018-01-03 15:00:00,17.3195,261.8755,17.1457,2.4477,17.4445,262.4536,17.2934,2.2910,17.1457,261.3286,16.9497,2.5850,17.6115,262.0395,17.4418,2.4390
KWF4,2018-01-03 18:00:00,13.7838,249.0317,12.8710,4.9325,13.8453,247.5786,12.7987,5.2808,13.6852,250.2192,12.8777,4.6314,13.4811,248.5473,12.5471,4.9305
KWF4,2018-01-03 21:00:00,13.6665,249.2507,12.7800,4.8418,13.6533,247.7663,12.6381,5.1662,13.4536,250.3757,12.6721,4.5184,13.5742,249.2350,12.6924,4.8125
KWF4,2018-01-04 00:00:00,10.6711,250.7973,10.0774,3.5098,10.7541,249.7973,10.0925,3.7138,10.3859,251.8364,9.8684,3.2376,10.6760,250.2895,10.0505,3.6007
KWF4,2018-01-04 03:00:00,7.5284,239.6960,6.4997,3.7987,8.0538,241.4070,7.0716,3.8544,6.8448,237.3210,5.7613,3.6957,7.2208,240.0398,6.2559,3.6061
KWF4,2018-01-04 06:00:00,6.0696,204.1021,2.4786,5.5404,6.3791,206.3756,2.8340,5.7151,5.5881,201.3053,2.0304,5.2062,5.6018,200.2037,1.9346,5.2571
KWF4,2018-01-04 09:00:00,9.5893,154.7589,-4.0891,8.6737,9.6801,153.9464,-4.2516,8.6965,9.0053,154.2042,-3.9188,8.1079,9.9467,156.1651,-4.0195,9.0984
KWF4,2018-01-04 12:00:00,12.3657,227.5003,9.1170,8.3541,12.0630,225.3675,8.5843,8.4749,12.4507,229.0159,9.3989,8.1658,12.4429,228.5784,9.3304,8.2321
KWF4,2018-01-04 15:00:00,17.5031,269.9696,17.5031,0.0093,17.6300,270.8602,17.6280,-0.2647,17.2863,268.9071,17.2831,0.3297,17.3097,270.6259,17.3087,-0.1891
KWF4,2018-01-04 18:00:00,14.5114,264.8363,14.4525,1.3060,14.9879,265.6801,14.9454,1.1290,14.0504,263.9848,13.9731,1.4724,14.0914,264.5551,14.0279,1.3371
KWF4,2018-01-04 21:00:00,10.7464,242.5707,9.5383,4.9504,11.0823,241.8363,9.7702,5.2308,10.1780,242.6566,9.0408,4.6750,10.3509,242.1098,9.1486,4.8419
KWF4,2018-01-05 00:00:00,6.6833,236.9219,5.6001,3.6476,6.9074,236.5860,5.7657,3.8038,6.2506,236.1172,5.1892,3.4847,6.8141,236.0313,5.6512,3.8073
KWF4,2018-01-05 03:00:00,8.1307,240.5005,7.0767,4.0037,8.6122,239.2192,7.3990,4.4073,7.5492,240.1958,6.5506,3.7522,7.9872,239.4927,6.8815,4.0547
KWF4,2018-01-05 06:00:00,5.5385,191.8757,1.1398,5.4199,5.6957,192.5007,1.2328,5.5607,5.1532,192.5553,1.1202,5.0300,5.5004,188.2272,0.7871,5.4438
KWF4,2018-01-05 09:00:00,9.9139,197.3989,2.9645,9.4603,9.8729,197.8755,3.0305,9.3963,9.8172,196.5708,2.7999,9.4095,10.0291,196.4771,2.8446,9.6173
KWF4,2018-01-05 12:00:00,10.6785,203.2667,4.2181,9.8101,10.4861,202.0011,3.9284,9.7225,10.8015,204.4933,4.4782,9.8295,10.4197,204.5324,4.3263,9.4791
KWF4,2018-01-05 15:00:00,11.5346,240.2432,10.0137,5.7249,10.6357,240.3135,9.2397,5.2674,12.3251,240.3291,10.7091,6.1012,11.0966,248.1651,10.3006,4.1272
KWF4,2018-01-05 18:00:00,4.4902,278.4379,4.4416,-0.6589,4.7465,280.8519,4.6616,-0.8936,4.2997,277.1957,4.2659,-0.5386,4.1249,271.4457,4.1236,-0.1041
KWF4,2018-01-05 21:00:00,5.4912,253.8832,5.2753,1.5243,5.4575,254.8129,5.2669,1.4297,5.3203,252.5629,5.0758,1.5943,5.3286,254.5629,5.1363,1.4184
KWF4,2018-01-06 00:00:00,5.3728,317.7816,3.6103,-3.9791,4.9729,314.2894,3.5597,-3.4725,5.2854,313.1722,3.8547,-3.6163,5.1326,319.8519,3.3093,-3.9233
KWF4,2018-01-06 03:00:00,4.1339,327.0708,2.2472,-3.4697,3.7208,324.3286,2.1697,-3.0227,4.4161,329.3677,2.2501,-3.7999,4.3849,326.6958,2.4077,-3.6647
KWF4,2018-01-06 06:00:00,4.9298,51.1956,-3.8418,-3.0894,4.5607,53.2424,-3.6539,-2.7293,5.1339,50.2581,-3.9476,-3.2823,4.9650,51.8752,-3.9058,-3.0653
KWF4,2018-01-06 09:00:00,5.6890,22.4692,-2.1743,-5.2571,5.5621,21.9770,-2.0815,-5.1579,5.5757,23.2817,-2.2038,-5.1217,5.8296,25.0161,-2.4652,-5.2828
KWF4,2018-01-06 12:00:00,9.1429,33.9536,-5.1065,-7.5840,8.9525,33.2270,-4.9056,-7.4888,9.1849,35.0473,-5.2745,-7.5195,9.1674,35.6333,-5.3409,-7.4509
KWF4,2018-01-06 15:00:00,10.4525,35.5158,-6.0722,-8.5079,10.0199,35.1720,-5.7718,-8.1905,10.7289,35.8205,-6.2791,-8.6996,10.4603,36.3205,-6.1957,-8.4281
KWF4,2018-01-06 18:00:00,9.6706,30.6409,-4.9287,-8.3204,9.4167,32.7190,-5.0899,-7.9225,9.5768,28.0472,-4.5030,-8.4521,9.7096,31.9847,-5.1431,-8.2356
KWF4,2018-01-06 21:00:00,9.7164,29.2656,-4.7499,-8.4762,9.2271,29.7500,-4.5786,-8.0110,10.0591,28.5781,-4.8119,-8.8336,9.7769,29.9531,-4.8815,-8.4711
KWF4,2018-01-07 00:00:00,8.7627,26.7815,-3.9484,-7.8227,8.3848,25.6330,-3.6273,-7.5596,9.0391,27.4846,-4.1716,-8.0189,8.9531,28.2034,-4.2313,-7.8902
KWF4,2018-01-07 03:00:00,9.8780,30.3130,-4.9857,-8.5275,9.3595,29.1021,-4.5521,-8.1779,10.1593,30.9615,-5.2265,-8.7117,9.9972,31.1412,-5.1700,-8.5565
KWF4,2018-01-07 06:00:00,9.8185,38.6020,-6.1258,-7.6731,9.3771,39.1489,-5.9201,-7.2720,10.0861,37.8833,-6.1934,-7.9606,9.9396,39.7739,-6.3590,-7.6393
KWF4,2018-01-07 09:00:00,9.2315,48.7580,-6.9415,-6.0858,9.1280,50.3674,-7.0299,-5.8224,9.2374,47.4924,-6.8097,-6.2416,9.6876,50.5237,-7.4777,-6.1590
KWF4,2018-01-07 12:00:00,10.4948,64.2896,-9.4558,-4.5529,9.6745,66.2036,-8.8520,-3.9035,10.9655,62.2505,-9.7044,-5.1056,10.4186,66.1411,-9.5283,-4.2142
KWF4,2018-01-07 15:00:00,10.2391,59.9299,-8.8610,-5.1304,10.0780,61.1408,-8.8264,-4.8642,10.3475,59.2268,-8.8906,-5.2942,10.3280,60.7815,-9.0139,-5.0415
KWF4,2018-01-07 18:00:00,11.0757,59.9155,-9.5836,-5.5520,10.7602,63.3530,-9.6174,-4.8259,11.2319,56.5092,-9.3671,-6.1978,11.1821,61.8139,-9.8561,-5.2817
KWF4,2018-01-07 21:00:00,11.7826,61.3985,-10.3448,-5.6405,11.1254,63.7969,-9.9821,-4.9125,12.0961,59.0704,-10.3760,-6.2172,12.0278,62.6954,-10.6876,-5.5174
KWF4,2018-01-08 00:00:00,11.2347,65.7035,-10.2396,-4.6226,10.9349,67.8675,-10.1291,-4.1197,11.3616,63.5394,-10.1714,-5.0625,11.5784,67.3597,-10.6862,-4.4570
KWF4,2018-01-08 03:00:00,10.7641,67.0553,-9.9124,-4.1963,10.4769,69.0709,-9.7857,-3.7425,10.7553,65.0553,-9.7520,-4.5360,11.1049,68.7741,-10.3515,-4.0205
KWF4,2018-01-08 06:00:00,10.2286,62.9622,-9.1106,-4.6497,9.9454,65.4700,-9.0477,-4.1290,10.2725,60.2434,-8.9180,-5.0984,10.4532,65.4309,-9.5067,-4.3463
KWF4,2018-01-08 09:00:00,8.5605,73.7736,-8.2195,-2.3921,8.2373,75.9143,-7.9896,-2.0047,8.5927,71.2033,-8.1345,-2.7687,8.7343,76.0080,-8.4752,-2.1118
KWF4,2018-01-08 12:00:00,7.1116,76.8285,-6.9245,-1.6205,6.9109,81.1800,-6.8292,-1.0597,7.1482,71.5160,-6.7795,-2.2663,7.2107,78.6410,-7.0695,-1.4202
KWF4,2018-01-08 15:00:00,6.3346,72.0784,-6.0273,-1.9493,6.1808,74.3362,-5.9513,-1.6688,6.3659,69.6409,-5.9682,-2.2147,6.3844,73.6644,-6.1267,-1.7957
KWF4,2018-01-08 18:00:00,6.2548,72.5946,-5.9684,-1.8710,6.1434,76.6337,-5.9770,-1.4202,6.2294,67.1024,-5.7385,-2.4237,6.4403,74.6103,-6.2094,-1.7091
KWF4,2018-01-08 21:00:00,6.6145,83.8600,-6.5766,-0.7075,6.4485,85.2741,-6.4266,-0.5313,6.5383,81.6569,-6.4691,-0.9487,6.7190,86.6256,-6.7073,-0.3955
KWF4,2018-01-09 00:00:00,5.9152,111.9150,-5.4878,2.2077,5.8517,112.0790,-5.4226,2.1996,5.6838,110.5869,-5.3208,1.9986,5.9152,112.8681,-5.4503,2.2987
KWF4,2018-01-09 03:00:00,5.3921,108.1329,-5.1243,1.6781,5.3980,108.2657,-5.1260,1.6919,5.1978,104.2969,-5.0368,1.2836,5.3052,111.3047,-4.9427,1.9275
KWF4,2018-01-09 06:00:00,4.9805,103.9861,-4.8328,1.2037,4.9219,105.0955,-4.7520,1.2818,4.8740,100.3845,-4.7942,0.8786,4.8174,107.1345,-4.6035,1.4193
KWF4,2018-01-09 09:00:00,4.8717,126.8674,-3.8975,2.9229,4.7438,125.2190,-3.8755,2.7358,4.6784,125.9612,-3.7867,2.7473,4.8971,127.6096,-3.8794,2.9886
KWF4,2018-01-09 12:00:00,4.0680,143.0158,-2.4473,3.2496,4.0055,141.8127,-2.4764,3.1483,3.8493,143.6955,-2.2791,3.1021,3.9694,146.3674,-2.1985,3.3050
KWF4,2018-01-09 15:00:00,5.1056,151.0316,-2.4728,4.4668,5.1388,151.7034,-2.4360,4.5247,4.7784,148.0706,-2.5272,4.0555,5.4015,149.7034,-2.7249,4.6638
KWF4,2018-01-09 18:00:00,5.4695,157.0321,-2.1343,5.0359,5.4900,155.8368,-2.2473,5.0090,5.0809,156.9227,-1.9916,4.6743,5.5935,157.8602,-2.1080,5.1811
KWF4,2018-01-09 21:00:00,6.5543,136.3524,-4.5239,4.7427,6.5162,136.2587,-4.5053,4.7077,6.1607,134.2977,-4.4094,4.3026,6.7174,136.5243,-4.6219,4.8746
KWF4,2018-01-10 00:00:00,8.6319,129.2282,-6.6866,5.4589,8.8126,131.6423,-6.5857,5.8558,8.0480,125.0798,-6.5861,4.6253,8.8097,127.3063,-7.0073,5.3393
KWF4,2018-01-10 03:00:00,8.0144,148.2597,-4.2161,6.8158,8.2781,149.6269,-4.1856,7.1419,7.3425,145.9316,-4.1132,6.0823,8.1843,148.0957,-4.3254,6.9479
KWF4,2018-01-10 06:00:00,4.9161,193.6329,1.1587,4.7776,5.3038,190.3126,0.9495,5.2181,4.2852,196.4141,1.2109,4.1106,5.2120,200.4376,1.8199,4.8839
KWF4,2018-01-10 09:00:00,5.6293,277.4152,5.5822,-0.7265,5.4339,278.3214,5.3767,-0.7864,5.6102,275.3371,5.5859,-0.5218,5.6761,271.7980,5.6733,-0.1781
KWF4,2018-01-10 12:00:00,5.0846,276.7431,5.0494,-0.5970,5.0025,275.1650,4.9822,-0.4503,5.0006,277.5790,4.9569,-0.6595,4.8868,272.6650,4.8815,-0.2272
KWF4,2018-01-10 15:00:00,5.0121,259.6342,4.9303,0.9018,5.1679,255.6889,5.0075,1.2774,4.7245,262.6186,4.6854,0.6070,5.0053,258.7046,4.9083,0.9804
KWF4,2018-01-10 18:00:00,4.6549,302.3909,3.9306,-2.4936,4.5992,300.5628,3.9602,-2.3386,4.1168,296.8284,3.6737,-1.8580,4.2598,298.7268,3.7355,-2.0474
KWF4,2018-01-10 21:00:00,5.8564,297.0782,5.2145,-2.6659,5.2080,295.8361,4.6874,-2.2696,5.9204,298.5470,5.2006,-2.8292,5.4380,296.3829,4.8716,-2.4165
KWF4,2018-01-11 00:00:00,5.7335,12.2979,-1.2212,-5.6020,5.2164,11.8448,-1.0707,-5.1054,6.2135,13.7198,-1.4737,-6.0362,5.9464,16.8917,-1.7278,-5.6899
KWF4,2018-01-11 03:00:00,6.3371,351.0313,0.9879,-6.2596,5.9948,347.8829,1.2584,-5.8612,6.3718,352.9454,0.7826,-6.3235,6.4284,350.9063,1.0160,-6.3476
KWF4,2018-01-11 06:00:00,6.8975,342.1485,2.1144,-6.5654,6.5308,340.5938,2.1699,-6.1597,6.9414,342.6563,2.0692,-6.6258,7.5435,342.9610,2.2104,-7.2123
KWF4,2018-01-11 09:00:00,5.9372,331.0392,2.8749,-5.1948,5.7058,328.4688,2.9839,-4.8634,5.9939,333.3126,2.6920,-5.3554,5.8215,327.5626,3.1225,-4.9132
KWF4,2018-01-11 12:00:00,6.2507,331.4379,2.9885,-5.4900,5.9899,330.6645,2.9346,-5.2218,6.2331,330.8442,3.0367,-5.4434,5.7424,328.5082,2.9997,-4.8966
KWF4,2018-01-11 15:00:00,4.5973,334.1174,2.0069,-4.1362,4.5378,330.8908,2.2075,-3.9646,4.4479,336.7189,1.7580,-4.0857,4.5924,324.0080,2.6988,-3.7157
KWF4,2018-01-11 18:00:00,5.5677,353.0940,0.6695,-5.5273,5.5550,354.3753,0.5445,-5.5282,5.3265,348.5393,1.0583,-5.2203,5.4153,350.5315,0.8908,-5.3415
KWF4,2018-01-11 21:00:00,4.3840,351.5547,0.6439,-4.3365,4.0432,351.5859,0.5916,-3.9997,4.5271,350.6797,0.7332,-4.4673,4.3845,351.1719,0.6729,-4.3326
KWF4,2018-01-12 00:00:00,3.8106,27.2111,-1.7425,-3.3889,3.4644,33.3049,-1.9023,-2.8954,3.9708,22.4767,-1.5181,-3.6691,3.7989,32.9689,-2.0673,-3.1871
KWF4,2018-01-12 03:00:00,2.2681,42.5469,-1.5337,-1.6710,2.3199,50.9219,-1.8009,-1.4624,2.1607,30.6016,-1.0999,-1.8598,2.1919,45.8907,-1.5738,-1.5256
KWF4,2018-01-12 06:00:00,1.3253,16.8519,-0.3842,-1.2684,1.4425,29.3831,-0.7077,-1.2569,1.2174,5.5862,-0.1185,-1.2116,0.5475,41.5003,-0.3628,-0.4100
KWF4,2018-01-12 09:00:00,3.5461,109.0473,-3.3519,1.1573,3.6320,106.9692,-3.4739,1.0600,3.2678,110.1020,-3.0687,1.1231,3.3742,108.6020,-3.1979,1.0763
KWF4,2018-01-12 12:00:00,4.4712,144.3914,-2.6034,3.6352,4.2359,137.5008,-2.8617,3.1231,4.6685,146.6883,-2.5639,3.9015,4.5289,143.3758,-2.7018,3.6347
KWF4,2018-01-12 15:00:00,4.0893,158.6410,-1.4894,3.8084,4.3032,156.0551,-1.7465,3.9328,3.7504,158.8988,-1.3502,3.4990,4.1547,159.3441,-1.4656,3.8877
KWF4,2018-01-12 18:00:00,6.4675,131.8838,-4.8151,4.3178,6.5027,132.6103,-4.7858,4.4024,6.2917,130.1416,-4.8097,4.0561,6.4206,132.0791,-4.7655,4.3028
KWF4,2018-01-12 21:00:00,7.5082,149.8282,-3.7736,6.4910,7.4525,148.6563,-3.8766,6.3649,7.2787,150.5079,-3.5833,6.3355,7.6234,149.6094,-3.8566,6.5759
KWF4,2018-01-13 00:00:00,7.7329,162.3607,-2.3433,7.3693,7.8569,162.0638,-2.4196,7.4751,7.2505,161.7435,-2.2714,6.8855,8.2144,162.9388,-2.4100,7.8529
KWF4,2018-01-13 03:00:00,8.0492,137.8838,-5.3981,5.9708,8.0228,139.1416,-5.2485,6.0679,7.8148,135.7588,-5.4522,5.5986,8.0365,135.1104,-5.6717,5.6936
KWF4,2018-01-13 06:00:00,8.2632,138.0234,-5.5267,6.1430,8.3716,139.3750,-5.4508,6.3539,7.8013,135.2500,-5.4922,5.5404,8.4478,137.4688,-5.7106,6.2252
KWF4,2018-01-13 09:00:00,8.0039,128.3056,-6.2808,4.9613,8.1641,129.5165,-6.2981,5.1948,7.4863,125.1650,-6.1201,4.3116,8.2354,128.1259,-6.4784,5.0844
KWF4,2018-01-13 12:00:00,8.6332,141.3129,-5.3963,6.7388,8.5414,141.5863,-5.3071,6.6926,8.4349,139.8754,-5.4359,6.4497,8.8461,141.4613,-5.5115,6.9193
KWF4,2018-01-13 15:00:00,7.9129,132.3362,-5.8492,5.3292,8.0066,133.8597,-5.7731,5.5477,7.5154,129.6722,-5.7847,4.7978,8.0066,131.9847,-5.9515,5.3559
KWF4,2018-01-13 18:00:00,7.9640,116.4380,-7.1311,3.5458,8.0509,117.2271,-7.1589,3.6835,7.6476,114.9380,-6.9346,3.2245,8.1720,116.6021,-7.3069,3.6594
KWF4,2018-01-13 21:00:00,6.2608,113.7345,-5.7313,2.5200,6.2960,113.8907,-5.7565,2.5498,6.0118,111.8517,-5.5798,2.2376,6.1905,113.5235,-5.6760,2.4708
KWF4,2018-01-14 00:00:00,6.1898,116.4849,-5.5402,2.7604,6.0326,117.4693,-5.3525,2.7827,6.1732,114.9849,-5.5955,2.6074,6.3138,115.3365,-5.7065,2.7019
KWF4,2018-01-14 03:00:00,6.1004,113.5469,-5.5925,2.4371,6.1326,111.5938,-5.7022,2.2570,5.9549,113.6406,-5.4552,2.3879,5.9539,114.8828,-5.4012,2.5052
KWF4,2018-01-14 06:00:00,4.6155,107.8984,-4.3922,1.4185,4.3724,109.3672,-4.1249,1.4500,4.4837,102.5391,-4.3768,0.9734,4.8460,108.6641,-4.5912,1.5508
KWF4,2018-01-14 09:00:00,4.8892,120.2821,-4.2221,2.4654,4.8678,121.0009,-4.1724,2.5071,4.6646,117.6884,-4.1305,2.1675,4.7916,120.8368,-4.1142,2.4561
KWF4,2018-01-14 12:00:00,5.2171,160.7272,-1.7220,4.9247,5.2649,162.3678,-1.5948,5.0176,5.0120,158.2897,-1.8540,4.6565,5.2874,161.1100,-1.7118,5.0026
KWF4,2018-01-14 15:00:00,3.9969,181.1563,0.0807,3.9961,4.1893,180.0391,0.0029,4.1893,3.6219,182.4297,0.1535,3.6187,4.1122,182.3828,0.1710,4.1086
KWF4,2018-01-14 18:00:00,6.0663,220.9376,3.9748,4.5826,6.0731,219.4454,3.8585,4.6898,5.8876,222.2423,3.9580,4.3586,6.1229,220.0860,3.9428,4.6845
KWF4,2018-01-14 21:00:00,8.6850,198.6016,2.7704,8.2312,8.9008,198.2344,2.7851,8.4538,8.2728,199.0000,2.6934,7.8221,8.7064,196.6406,2.4932,8.3418
KWF4,2018-01-15 00:00:00,12.1221,202.9298,4.7228,11.1642,12.3428,202.7267,4.7684,11.3844,11.6553,203.3361,4.6169,10.7018,12.0078,202.9376,4.6798,11.0583
KWF4,2018-01-15 03:00:00,13.8972,203.9297,5.6369,12.7027,14.3513,203.4844,5.7190,13.1626,13.2644,204.1719,5.4314,12.1014,13.8533,203.3828,5.4980,12.7155
KWF4,2018-01-15 06:00:00,14.8260,211.1020,7.6586,12.6948,14.9813,211.4613,7.8191,12.7789,14.5946,210.2035,7.3421,12.6133,14.4149,211.5395,7.5402,12.2855
KWF4,2018-01-15 09:00:00,12.4153,212.3596,6.6451,10.4873,12.4095,211.8675,6.5517,10.5390,12.3431,212.5550,6.6419,10.4037,12.2444,211.9221,6.4745,10.3927
KWF4,2018-01-15 12:00:00,12.0053,217.6486,7.3331,9.5055,12.4741,217.7736,7.6409,9.8600,11.5503,217.4455,7.0226,9.1701,12.0434,218.0314,7.4199,9.4863
KWF4,2018-01-15 15:00:00,9.8744,282.8752,9.6261,-2.2003,9.5394,285.8752,9.1756,-2.6094,10.1596,279.9845,10.0057,-1.7615,10.1449,280.9298,9.9609,-1.9235
KWF4,2018-01-15 18:00:00,9.6417,267.0944,9.6293,0.4888,9.8243,266.7975,9.8090,0.5488,9.3097,266.7897,9.2951,0.5214,9.6144,265.6256,9.5864,0.7333
KWF4,2018-01-15 21:00:00,12.4372,242.6017,11.0421,5.7232,12.2565,242.2814,10.8500,5.7009,12.2614,243.0939,10.9341,5.5486,12.6920,242.1252,11.2194,5.9341
KWF4,2018-01-16 00:00:00,11.6845,242.2895,10.3444,5.4333,11.8407,241.1801,10.3741,5.7079,11.5214,243.2192,10.2856,5.1913,11.5663,242.1957,10.2309,5.3951
KWF4,2018-01-16 03:00:00,14.0098,255.6094,13.5702,3.4819,14.0577,254.5938,13.5525,3.7346,13.8262,256.7266,13.4568,3.1745,13.8741,255.4766,13.4307,3.4793
KWF4,2018-01-16 06:00:00,9.6087,261.1257,9.4936,1.4823,9.8264,261.5789,9.7205,1.4391,9.5091,261.3210,9.4002,1.4349,9.4368,261.1335,9.3240,1.4545
KWF4,2018-01-16 09:00:00,11.1914,247.1724,10.3148,4.3418,11.2607,244.9380,10.2005,4.7700,11.0869,249.4537,10.3816,3.8911,10.9795,246.9771,10.1049,4.2941
KWF4,2018-01-16 12:00:00,11.1593,253.0317,10.6735,3.2568,11.0627,252.8520,10.5709,3.2617,11.2795,254.0161,10.8434,3.1060,10.9279,253.3832,10.4715,3.1250
KWF4,2018-01-16 15:00:00,12.2441,256.0783,11.8844,2.9459,12.2089,255.0080,11.7933,3.1583,12.1874,257.3283,11.8906,2.6735,12.0077,256.6877,11.6851,2.7649
KWF4,2018-01-16 18:00:00,11.4452,244.8283,10.3584,4.8680,11.7675,244.5705,10.6274,5.0530,10.9277,244.8517,9.8918,4.6438,11.4247,245.0783,10.3609,4.8141
KWF4,2018-01-16 21:00:00,12.0839,254.2113,11.6280,3.2879,12.0477,252.6019,11.4966,3.6024,12.0243,255.7581,11.6547,2.9582,11.8749,253.5941,11.3914,3.3540
KWF4,2018-01-17 00:00:00,10.5912,255.6409,10.2604,2.6266,10.5951,253.8597,10.1775,2.9454,10.6186,257.9300,10.3838,2.2204,10.3578,256.0081,10.0505,2.5044
KWF4,2018-01-17 03:00:00,14.0256,264.9618,13.9714,1.2317,14.3489,264.6883,14.2872,1.3283,13.6116,264.9071,13.5578,1.2083,13.9455,265.7352,13.9069,1.0371
KWF4,2018-01-17 06:00:00,13.6915,267.9380,13.6826,0.4926,13.9131,267.6958,13.9019,0.5594,13.3126,267.4068,13.2989,0.6023,13.7423,268.9068,13.7397,0.2622
KWF4,2018-01-17 09:00:00,13.7076,269.4298,13.7069,0.1364,13.8814,269.6876,13.8812,0.0757,13.3892,268.5157,13.3847,0.3468,13.8921,269.0548,13.8902,0.2292
KWF4,2018-01-17 12:00:00,12.9954,266.6017,12.9725,0.7703,13.3587,266.9142,13.3393,0.7191,12.5842,265.3517,12.5429,1.0198,12.6682,266.8752,12.6494,0.6906
KWF4,2018-01-17 15:00:00,11.7798,264.1798,11.7191,1.1946,11.8746,264.5470,11.8208,1.1284,11.6197,263.0236,11.5336,1.4113,11.7925,263.9220,11.7262,1.2486
KWF4,2018-01-17 18:00:00,10.4389,247.3916,9.6368,4.0130,10.3598,246.6963,9.5147,4.0984,10.5561,247.6573,9.7636,4.0129,10.5249,246.2745,9.6354,4.2347
KWF4,2018-01-17 21:00:00,11.1157,204.3447,4.5822,10.1274,11.3023,204.0009,4.5972,10.3251,10.7837,205.0087,4.5589,9.7727,11.2378,203.5165,4.4840,10.3045
KWF4,2018-01-18 00:00:00,17.1503,201.6573,6.3294,15.9396,17.5224,200.8448,6.2351,16.3755,16.7460,202.4698,6.4003,15.4747,16.6425,201.8526,6.1947,15.4466
